stop_name,bus_boardings,integration_index,neighborhood
PARKLINE DR AT #1620,50.0,0.0,Unknown
SKYLINE DR OPP BALDWIN HEALTH CENTER,240.0,0.0,Unknown
CENTURY DR OPP GABRIEL BROTHERS,190.0,0.0,Unknown
BROADWAY AVE AT RED LOT NS (CROSSWALK),240.0,0.0,Unknown
LEBANON CHURCH RD AT PLEASANT HILLS BLVD,140.0,0.0,Unknown
LONG RUN RD AT MARSHALL DR FS,50.0,0.0,Unknown
SIDNEY ST AT CIRCUIT CENTER DRVWY FS,190.0,0.0,South Side Flats
SIDNEY ST AT SARAH ST,290.0,0.0,South Side Flats
JUGHANDLE AT IVYGLEN ST FS,50.0,0.0,Overbrook
PIRL ST OPP BROWNLEE ST,140.0,0.0,Unknown
BROWNLEE ST AT #44,100.0,0.0,Unknown
LEBANON CHURCH RD AT CLOVERLEAF TOWERS,50.0,0.0,Unknown
A DR AT B DR,330.0,0.0,Unknown
B DR AT #532 (SHED),50.0,0.0,Unknown
B DR AT D DR,140.0,0.0,Unknown
STATE ST OPP LOCUST AVE,290.0,0.0,Unknown
CENTURY DR AT GABRIEL BROTHERS,240.0,0.0,Unknown
COMMONWEALTH AVE AT MILLER AVE,190.0,0.0,Unknown
COMMONWEALTH AVE AT HILLTOP/PARKVIEW MANOR APTS,240.0,0.0,Unknown
COMMONWEALTH AVE AT CLONMEL ST,50.0,0.0,Unknown
DESIDERIO BLVD OPP BAKER AVE,50.0,0.0,Unknown
AURILES ST AT KENNEDY AVE,50.0,0.0,Unknown
PROSPECT RD AT HOLLYROOD RD FS,100.0,0.0,Unknown
3RD ST AT MAIN ST,50.0,0.0,Unknown
4TH AVE AT BROADWAY ST,50.0,0.0,Unknown
4TH AVE AT MAIN ST NS,100.0,0.0,Unknown
4TH AVE AT MILL ST,50.0,0.0,Unknown
4TH AVE AT THORN ST,50.0,0.0,Unknown
4TH AVE OPP LOCUST ST,50.0,0.0,Unknown
4TH AVE AT CORAOPOLIS BRIDGE FS,50.0,0.0,Unknown
5TH AVE AT BROADWAY ST,100.0,0.0,Unknown
5TH AVE AT CHESS ST FS,50.0,0.0,Unknown
5TH AVE AT MAIN ST,290.0,0.0,Unknown
ALLENDALE CIR AT #3604,140.0,0.0,Sheraden
ALLENDALE ST AT CHARTIERS AVE,100.0,0.0,Sheraden
ALLENDALE ST AT FAIRDALE ST,140.0,0.0,Sheraden
ALLENDALE ST AT MOYER ST,100.0,0.0,Sheraden
ALLENDALE ST OPP STANHOPE ST,50.0,0.0,Sheraden
BERRY ST AT SCOTIA ST,50.0,0.0,Unknown
BERRY ST OPP SCOTIA ST,50.0,0.0,Windgap
BROADHEAD-FORDING RD AT VILLAGE RD #2,240.0,0.0,Fairywood
BROADHEAD-FORDING RD AT VILLAGE RD #1,190.0,0.0,Fairywood
BROADHEAD-FORDING RD OPP W PROSPECT AVE NS,140.0,0.0,Fairywood
BROADWAY AVE AT 13TH ST,50.0,0.0,Unknown
BROADWAY AVE AT 14TH ST,50.0,0.0,Unknown
BROADWAY AVE AT 15TH ST,50.0,0.0,Unknown
BROADWAY AVE AT 9TH ST FS,950.0,0.0,Unknown
BROADWAY AVE AT CHARLES ST,1100.0,0.0,Unknown
BROADWAY AVE OPP CHARLES ST,1240.0,0.0,Unknown
BROADWAY AVE AT LAKE ST,290.0,0.0,Unknown
BROADWAY AVE AT DALE ST,570.0,0.0,Unknown
BROADWAY AVE OPP DALE ST,330.0,0.0,Unknown
BROADWAY AVE OPP WAYNE AVE,190.0,0.0,Unknown
CHARTIERS AVE AT ALLENDALE ST,190.0,0.0,Sheraden
CHARTIERS AVE OPP ISLAND AVE NS,100.0,0.0,Unknown
CHARTIERS AVE AT AMELIA ST NS,240.0,0.0,Unknown
CHARTIERS AVE AT AZALIA ST FS,100.0,0.0,Elliott
CHARTIERS AVE AT CITADEL ST,100.0,0.0,Sheraden
CHARTIERS AVE AT CITADEL ST FS,140.0,0.0,Sheraden
CHARTIERS AVE OPP LITCHFIELD ST STEPS,480.0,0.0,Sheraden
CHARTIERS AVE AT DITZLER ST,240.0,0.0,Sheraden
CHARTIERS AVE OPP MCKEES ROCKS PLAZA,380.0,0.0,Unknown
CHARTIERS AVE AT EYRE WAY,50.0,0.0,Windgap
CHARTIERS AVE AT FAIRDALE ST,50.0,0.0,Sheraden
CHARTIERS AVE OPP FURMAN WAY FS,100.0,0.0,Sheraden
CHARTIERS AVE AT HILLSBORO ST,810.0,0.0,Sheraden
CHARTIERS AVE AT HOOVER ST,50.0,0.0,Sheraden
CHARTIERS AVE AT KRUPP ST,140.0,0.0,Chartiers City
CHARTIERS AVE AT LORENZ AVE,190.0,0.0,Elliott
CHARTIERS AVE AT MARGARET ST,140.0,0.0,Unknown
CHARTIERS AVE AT OETTING ST,100.0,0.0,Sheraden
CHARTIERS AVE AT OLTMAN ST FS,50.0,0.0,Chartiers City
CHARTIERS AVE AT BROADWAY AVE,240.0,0.0,Unknown
CHARTIERS AVE AT SINGER AVE FS,330.0,0.0,Unknown
CHARTIERS AVE AT SINGER AVE,140.0,0.0,Unknown
CHARTIERS AVE AT MCKEES ROCKS PLAZA NS,620.0,0.0,Unknown
CHARTIERS AVE OPP AMELIA ST,50.0,0.0,Unknown
CHARTIERS AVE OPP AZALIA ST,140.0,0.0,Elliott
CHARTIERS AVE OPP CRAWFORD ST,50.0,0.0,Unknown
CHARTIERS AVE OPP DITZLER ST,190.0,0.0,Sheraden
CHARTIERS AVE OPP DUBOIS ST,50.0,0.0,Sheraden
CHARTIERS AVE OPP MARLOW ST,140.0,0.0,Elliott
CHARTIERS AVE OPP MUNICIPAL ST,50.0,0.0,Sheraden
CHARTIERS AVE OPP OETTING ST,50.0,0.0,Chartiers City
CHARTIERS AVE AT UNIVERSAL ST,50.0,0.0,Sheraden
CHARTIERS VALLEY SC DR AT GIANT EAGLE,290.0,0.0,Unknown
FAIRHAVEN RD OPP KENMAWR PLAZA ENTRANCE,50.0,0.0,Unknown
FARONIA ST AT WYNETTE ST,140.0,0.0,Sheraden
FARONIA ST AT WYNETTE ST FS,100.0,0.0,Sheraden
FOSTER AVE AT SR CITIZEN BLDG,100.0,0.0,Unknown
FOSTER AVE AT WILLOW AVE (OPP PLAYGROUND),430.0,0.0,Unknown
CRAFTON INGRAM SHOPPING CENTER AT GIANT EAGLE,2480.0,0.0,Unknown
KENNEDY CTR GIANT EAGLE,2050.0,0.0,Unknown
GRAND AVE AT MAPLE LN,50.0,0.0,Unknown
GRAND AVE AT ORCHARD ST,100.0,0.0,Unknown
GRAND AVE AT VON STEIN LN FS,50.0,0.0,Unknown
GRAND AVE AT PITTSBURGH RECYCLING CENTER,100.0,0.0,Unknown
GRAND AVE OPP MAPLE LN,100.0,0.0,Unknown
GREENTREE RD AT ARLA DR FS,140.0,0.0,Unknown
GREENTREE RD AT CHATHAM PARK DR,100.0,0.0,Unknown
GREENTREE RD AT MANOR CARE DRIVEWAY,240.0,0.0,Unknown
GREENTREE RD OPP MANORVIEW RD,140.0,0.0,Unknown
GREENTREE RD AT MANSFIELD AVE,100.0,0.0,Unknown
GREENTREE RD AT GREENBRIAR DR,430.0,0.0,Unknown
HECKLE RD AT OHIO VALLEY HOSPITAL ENTRANCE,100.0,0.0,Unknown
HECKLE RD AT KENMAWR PLAZA DRVWY,50.0,0.0,Unknown
HELEN ST AT ELLA ST,380.0,0.0,Unknown
HELEN ST AT SPROUL ST FS,140.0,0.0,Unknown
INGRAM AVE AT MARCROSS AVE,380.0,0.0,Unknown
INGRAM AVE AT WEST BUSWAY RAMP FS,140.0,0.0,Unknown
ISLAND AVE OPP ADRIAN ST,240.0,0.0,Unknown
ISLAND AVE AT ADRIAN ST,100.0,0.0,Unknown
ISLAND AVE AT #1470,50.0,0.0,Unknown
ISLAND AVE AT CUTLER ST FS,50.0,0.0,Unknown
ISLAND AVE AT CUTLER ST,50.0,0.0,Unknown
ISLAND AVE AT GLENN WAY,50.0,0.0,Unknown
ISLAND AVE AT MCKEES ROCKS BRIDGE,50.0,0.0,Unknown
ISLAND AVE OPP MCKEES ROCKS BRIDGE,50.0,0.0,Unknown
ISLAND AVE OPP TUNNEL WAY,50.0,0.0,Unknown
JEFFERS ST AT FADETTE ST,140.0,0.0,Sheraden
JEFFERS ST AT #1331,190.0,0.0,Sheraden
LADOGA ST AT MIDDLETOWN RD,100.0,0.0,Sheraden
MAIN ST AT CHESTNUT ST,190.0,0.0,Unknown
MALL AT ROBINSON AT ENTRANCE K,520.0,0.0,Unknown
MANSFIELD BLVD AT CHARTIERS AVE FS,50.0,0.0,Unknown
MCCOY RD AT #208,240.0,0.0,Unknown
MCCOY RD AT TOTERA AVE,140.0,0.0,Unknown
MIDDLETOWN RD AT JUSTINE ST,100.0,0.0,Crafton Heights
MIDDLETOWN RD AT LADOGA ST,140.0,0.0,Sheraden
MIDDLETOWN RD AT MARSHALL ST,50.0,0.0,Unknown
MIDDLETOWN RD AT STRAKA ST FS,100.0,0.0,Crafton Heights
MIDDLETOWN RD AT TYNDALL ST,50.0,0.0,Windgap
MIDDLETOWN RD AT TYNDALL ST,50.0,0.0,Sheraden
MIDDLETOWN RD OPP HODGSON AVE FS,50.0,0.0,Crafton Heights
MIDDLETOWN RD OPP STRATMORE ST,50.0,0.0,Crafton Heights
MOYER ST AT ALLENDALE ST,140.0,0.0,Sheraden
NOBLE AVE AT E CRAFTON AVE,100.0,0.0,Unknown
NOBLESTOWN RD AT CRAFTON BLVD FS,330.0,0.0,Westwood
NOBLESTOWN RD AT NOBLE MANOR (RITE AID),240.0,0.0,Oakwood
NOBLESTOWN RD AT HARRIS AVE FS,50.0,0.0,Westwood
NOBLESTOWN RD AT OBEY ST,330.0,0.0,Crafton Heights
NOBLESTOWN RD AT POPLAR ST,380.0,0.0,Unknown
NOBLESTOWN RD AT POPLAR ST,710.0,0.0,Westwood
NOBLESTOWN RD AT #2128,50.0,0.0,Westwood
NOBLESTOWN RD AT #2212,50.0,0.0,Westwood
NOBLESTOWN RD OPP CRAFTON BLVD,190.0,0.0,Westwood
NOBLESTOWN RD OPP HAWTHORNE ST,100.0,0.0,East Carnegie
NOBLESTOWN RD OPP OBEY ST,430.0,0.0,Westwood
NOBLESTOWN RD OPP #2212,50.0,0.0,Westwood
PARK MANOR BLVD AT IKEA,430.0,0.0,Unknown
PARK MANOR BLVD OPP IKEA,520.0,0.0,Unknown
PARK MANOR BLVD AT ROBINSON LN,140.0,0.0,Unknown
PARK MANOR DR AT ROBINSON PLAZA,190.0,0.0,Unknown
PARK MANOR DR AT #6000 (OLIVE GARDEN),140.0,0.0,Unknown
PARKWAY CENTER DR SOUTH AT BUILDING #7,50.0,0.0,Unknown
RACEWAY FIRELANE AT SHOP N SAVE,2240.0,0.0,Unknown
E RAILROAD ST AT 1ST ST,50.0,0.0,Unknown
E RAILROAD ST AT 1ST ST FS,140.0,0.0,Unknown
E RAILROAD ST AT 4TH ST,140.0,0.0,Unknown
E RAILROAD ST AT 4TH ST,190.0,0.0,Unknown
E RAILROAD ST AT 3RD ST STEPS,50.0,0.0,Unknown
RIVER AVE AT W CARSON ST NS,140.0,0.0,Unknown
ROBINSON TOWNE CTR DR AT PARK MANOR BLVD,290.0,0.0,Unknown
S MAIN ST AT SANCTUS ST,50.0,0.0,West End
S MAIN ST AT WABASH ST,240.0,0.0,West End
STANHOPE ST AT CHARTIERS AVE,140.0,0.0,Esplen
STANHOPE ST AT W CARSON ST FS,190.0,0.0,Esplen
STEUBEN ST AT ALEXANDER ST,190.0,0.0,West End
STEUBEN ST AT DUNCAN AVE,50.0,0.0,Unknown
STEUBEN ST AT DUNCAN AVE,140.0,0.0,Unknown
STEUBEN ST AT ELBON ST,50.0,0.0,Elliott
STEUBEN ST AT HERSCHEL ST FS,100.0,0.0,Elliott
STEUBEN ST AT LINDEN AVE,50.0,0.0,Unknown
STEUBEN ST AT OBEY ST,520.0,0.0,Crafton Heights
STEUBEN ST AT PLANET ST (WABASH ST),50.0,0.0,West End
STEUBEN ST AT RICHMOND ST,330.0,0.0,Unknown
STEUBEN ST AT RINGGOLD ST FS,50.0,0.0,Crafton Heights
STEUBEN ST AT #211,140.0,0.0,Elliott
STEUBEN ST AT SANCTUS ST FS,50.0,0.0,West End
STEUBEN ST OPP SANCTUS ST,240.0,0.0,West End
STEUBEN ST AT CVS DRVWY,100.0,0.0,Unknown
STEUBEN ST AT UNION AVE FS (NOBLE AVE),50.0,0.0,Unknown
STEUBEN ST AT WABASH ST,430.0,0.0,Elliott
STEUBEN ST AT WOODLOW ST,1330.0,0.0,Crafton Heights
STEUBEN ST OPP HERSCHEL ST,50.0,0.0,Elliott
STEUBEN ST AT INGRAM AVE,100.0,0.0,Unknown
STEUBEN ST OPP LINDEN AVE,50.0,0.0,Unknown
STEUBEN ST OPP LORENZ AVE,810.0,0.0,Elliott
STEUBEN ST AT RICHMOND ST,190.0,0.0,Unknown
STEUBEN ST OPP STRATMORE ST,50.0,0.0,Unknown
STEUBENVILLE PIKE AT CAMPBELLS RUN RD FS,50.0,0.0,Unknown
STEUBENVILLE PIKE AT FIRESIDE INN,50.0,0.0,Unknown
STEUBENVILLE PIKE AT WEST WAY SHOPPES,240.0,0.0,Unknown
STEUBENVILLE PIKE AT HADDOCK RD,330.0,0.0,Unknown
STEUBENVILLE PIKE AT LORISH RD NS (ECONO LODGE),100.0,0.0,Unknown
STEUBENVILLE PIKE AT PITTSBURGH MOTEL,50.0,0.0,Unknown
STEUBENVILLE PIKE AT HIGHTOWER BLVD FS,140.0,0.0,Unknown
STEUBENVILLE PIKE OPP HOLY TRINITY CHURCH,50.0,0.0,Unknown
STEUBENVILLE PIKE AT HOLY TRINITY CHURCH,100.0,0.0,Unknown
STEUBENVILLE PIKE OPP WEST WAY SHOPPES,330.0,0.0,Unknown
STEUBENVILLE PIKE OPP PITTSBURGH MOTEL,140.0,0.0,Unknown
STEUBENVILLE PIKE OPP #6181,100.0,0.0,Unknown
SUMMIT PARK DR AT ANDREW DR (WALMART),240.0,0.0,Unknown
SUMMIT PARK DR AT ANDREW DR,140.0,0.0,Unknown
SUMMIT PARK DR AT HOME DR,190.0,0.0,Unknown
BROADHEAD-FORDING RD OPP VILLAGE RD #1,240.0,0.0,Fairywood
WASHINGTON AVE AT ACADEMY ST,100.0,0.0,Unknown
WASHINGTON AVE OPP KNOX AVE FS,50.0,0.0,Unknown
WASHINGTON AVE AT CAROTHERS AVE,240.0,0.0,Unknown
WASHINGTON AVE AT FRANKLIN AVE,1670.0,0.0,Unknown
WASHINGTON AVE AT HOPE ST,100.0,0.0,Unknown
WASHINGTON AVE AT HOPE ST,100.0,0.0,Unknown
WASHINGTON AVE AT HOPE HOLLOW RD FS,240.0,0.0,Unknown
WASHINGTON AVE AT LINCOLN AVE,290.0,0.0,Unknown
WASHINGTON AVE AT MAIN ST,380.0,0.0,Unknown
WASHINGTON AVE AT MAIN ST FS,330.0,0.0,Unknown
WASHINGTON AVE AT MARSHALL AVE FS,50.0,0.0,Unknown
WASHINGTON AVE AT MURRAY ST,100.0,0.0,Unknown
WASHINGTON AVE AT PRESTLEY RD,100.0,0.0,Unknown
WASHINGTON AVE OPP ACADEMY ST,100.0,0.0,Unknown
WASHINGTON AVE AT STATION ST,710.0,0.0,Unknown
WASHINGTON AVE AT TRIMBLE AVE,50.0,0.0,Unknown
WASHINGTON AVE AT TRIMBLE AVE,140.0,0.0,Unknown
WASHINGTON AVE OPP FRANKLIN AVE,900.0,0.0,Unknown
WASHINGTON AVE OPP LINCOLN AVE FS,50.0,0.0,Unknown
WASHINGTON AVE OPP MARSHALL AVE,50.0,0.0,Unknown
WASHINGTON PIKE AT ANDERSON EQUIPMENT,50.0,0.0,Unknown
WASHINGTON PIKE AT BERAM AVE FS,50.0,0.0,Unknown
WASHINGTON PIKE AT PIZZA HUT,140.0,0.0,Unknown
WASHINGTON PIKE AT GREAT SOUTHERN SC ENT #1,50.0,0.0,Unknown
WASHINGTON PIKE AT GREAT SOUTHERN SC ENT #2,190.0,0.0,Unknown
WASHINGTON PIKE AT CHARTIERS VALLEY SC,480.0,0.0,Unknown
WASHINGTON PIKE AT RACEWAY PLAZA,100.0,0.0,Unknown
WASHINGTON PIKE AT THOMS RUN RD - WOODVILLE PNR,100.0,0.0,Unknown
WASHINGTON PIKE AT VANADIUM RD,50.0,0.0,Unknown
WASHINGTON AVE OPP JAMES ST FS (POST OFFICE),380.0,0.0,Unknown
WASHINGTON PIKE OPP MAYER ST,380.0,0.0,Unknown
WASHINGTON PIKE OPP THOMS RUN RD - WOODVILLE PNR,100.0,0.0,Unknown
WASHINGTON PIKE OPP VANADIUM RD,100.0,0.0,Unknown
CRAFTON INGRAM SHOPPING CENTER AT RITE-AID,190.0,0.0,Unknown
WINDGAP AVE AT CHARTIERS AVE,190.0,0.0,Windgap
W CARSON ST AT DUQUESNE INCLINE,290.0,0.0,South Shore
W CARSON ST AT EARL ST,50.0,0.0,Esplen
W CARSON ST AT GATEWAY VIEW PLAZA,520.0,0.0,South Shore
W CARSON ST AT WEST END BRIDGE STEPS (UNDERPA,100.0,0.0,Elliott
W CARSON ST AT TABOR ST,50.0,0.0,Esplen
W CARSON ST OPP DUQUESNE INCLINE,710.0,0.0,South Shore
W CARSON ST OPP GATEWAY VIEW PLAZA,900.0,0.0,South Shore
WEST BUSWAY AT CARNEGIE STATION,480.0,0.0,Unknown
WEST BUSWAY AT CRAFTON STATION C,290.0,0.0,Unknown
WEST BUSWAY AT CRAFTON STATION A,140.0,0.0,Unknown
WEST BUSWAY AT IDLEWOOD STATION C,100.0,0.0,Oakwood
WEST BUSWAY AT IDLEWOOD STATION A,100.0,0.0,Oakwood
WEST BUSWAY AT INGRAM STATION C,480.0,0.0,Unknown
WEST BUSWAY AT INGRAM STATION A,620.0,0.0,Unknown
WEST BUSWAY AT SHERADEN STATION C,1760.0,0.0,Sheraden
WEST BUSWAY AT SHERADEN STATION A,1140.0,0.0,Sheraden
W PROSPECT AVE AT ARBORDALE ST FS,50.0,0.0,Fairywood
W PROSPECT AVE AT BERRY ST NS,140.0,0.0,Unknown
W PROSPECT AVE AT BROADHEAD-FORDING RD,240.0,0.0,Fairywood
W PROSPECT AVE AT INGRAM AVE,100.0,0.0,Unknown
CRAFTON INGRAM SHOPPING CENTER AT BANK (CITIZENS),810.0,0.0,Unknown
SUMMIT PARK DR OPP CHAUVET DR #1,50.0,0.0,Unknown
PLEASANT RIDGE RD OPP OAK DR,140.0,0.0,Unknown
PLEASANT RIDGE RD OPP OVERLOOK PL,140.0,0.0,Unknown
PLEASANT RIDGE RD AT SENIOR HIGHRISE,240.0,0.0,Unknown
PLEASANT RIDGE RD AT COMMUNITY CENTER,860.0,0.0,Unknown
UNIVERSITY BLVD PARK AND RIDE AT SHELTER,290.0,0.0,Unknown
OVERLOOK PL AT PLEASANT RIDGE RD,290.0,0.0,Unknown
WEST BUSWAY AT SHERADEN STATION B,240.0,0.0,Sheraden
WEST BUSWAY AT CRAFTON STATION B,50.0,0.0,Unknown
WEST BUSWAY AT BELL STATION B,140.0,0.0,Unknown
PARK MANOR BLVD AT ROBINSON CENTER DR,190.0,0.0,Unknown
BROADWAY AVE AT 9TH ST,620.0,0.0,Unknown
BROADWAY AVE AT 11TH ST,140.0,0.0,Unknown
BROADWAY AVE AT 14TH ST,50.0,0.0,Unknown
WEST BUSWAY AT BELL STATION C,240.0,0.0,Unknown
CRENNELL AVE AT LINWOOD AVE,50.0,0.0,Unknown
NOBLE AVE AT E CRAFTON AVE,50.0,0.0,Unknown
MANSFIELD BLVD OPP JEFFERSON ST (CARNEGIE STATION,380.0,0.0,Unknown
STEUBENVILLE PIKE OPP HIGHTOWER BLVD,140.0,0.0,Unknown
STEUBEN ST OPP FOSTER AVE,100.0,0.0,Unknown
STEUBENVILLE PIKE OPP CAMPBELLS RUN RD,190.0,0.0,Unknown
SUMMIT PARK DR AT PARK LANE #2,480.0,0.0,Unknown
PARK MANOR BLVD AT ROBINSON CENTER DR FS,140.0,0.0,Unknown
VILLAGE DR OPP GROVETON DR,50.0,0.0,Unknown
LEWIS AVE AT #1236,50.0,0.0,Unknown
CHARTIERS AVE AT CRAWFORD ST,100.0,0.0,Unknown
CHARTIERS AVE AT ISLAND AVE FS (STEPS),50.0,0.0,Unknown
UNIVERSITY BLVD OPP TIGER TRAIL,50.0,0.0,Unknown
ALTMAR ST OPP REAMER ST,190.0,0.0,Brookline
BAILEY AVE OPP RUTH ST,380.0,0.0,Mount Washington
BANKSVILLE RD OPP MCMONAGLE AVE,50.0,0.0,Banksville
BANKSVILLE RD AT CHAPPEL AVE,50.0,0.0,Banksville
BANKSVILLE RD AT MCMONAGLE AVE,100.0,0.0,Banksville
BANKSVILLE RD AT POTOMAC AVE,50.0,0.0,Banksville
BANKSVILLE RD AT POTOMAC AVE,50.0,0.0,Banksville
BANKSVILLE RD AT DAYS INN,50.0,0.0,Banksville
BANKSVILLE RD AT WENZELL AVE,50.0,0.0,Banksville
BELTZHOOVER AVE AT WARRINGTON AVE,140.0,0.0,Mount Washington
BEVERLY RD AT COCHRAN RD,50.0,0.0,Unknown
BEVERLY RD AT PARKER DR,50.0,0.0,Unknown
BOGGS AVE AT DEWITT ST FS,50.0,0.0,Mount Washington
BOGGS AVE AT LELIA ST,50.0,0.0,Mount Washington
BOGGS AVE AT ST JUSTIN'S PLAZA,50.0,0.0,Mount Washington
BOGGS AVE OPP PAUL ST,100.0,0.0,Mount Washington
BOWER HILL RD AT COCHRAN RD FS,50.0,0.0,Unknown
BOWER HILL RD AT FIRWOOD DR,140.0,0.0,Unknown
BOWER HILL RD AT N WREN DR,190.0,0.0,Unknown
BOWER HILL RD AT RALSTON PL,50.0,0.0,Unknown
BOWER HILL RD AT ROCKHILL RD,50.0,0.0,Unknown
BROOKLINE BLVD AT CASTLEGATE AVE,190.0,0.0,Brookline
BROOKLINE BLVD OPP FLATBUSH AVE,100.0,0.0,Brookline
BROOKLINE BLVD AT PIONEER AVE FS (#506),50.0,0.0,Brookline
BROOKLINE BLVD AT STEBBINS AVE,100.0,0.0,Brookline
BROOKLINE BLVD OPP BIRCHLAND ST,50.0,0.0,Brookline
BROOKLINE BLVD OPP GREENCREST DR,330.0,0.0,Brookline
BROOKLINE BLVD AT GLENARM AVE,50.0,0.0,Brookline
CHELTON AVE AT FREEDOM AVE,100.0,0.0,Brookline
CHELTON AVE AT QUEENSBORO ST,290.0,0.0,Brookline
COCHRAN RD AT ROESSLER RD,140.0,0.0,Unknown
COCHRAN RD OPP ROESSLER RD,50.0,0.0,Unknown
COCHRAN RD OPP NAVATO PL FS,50.0,0.0,Unknown
DEWEY AVE OPP BANK ST,100.0,0.0,Unknown
HABERMAN AVE AT KATHLEEN ST FS,140.0,0.0,Mount Washington
KANE BLVD AT GREEN COMMONS DR,50.0,0.0,Unknown
KANE BLVD OPP HUGHES ST,50.0,0.0,Unknown
KATHLEEN ST OPP CRAIGHEAD ST,380.0,0.0,Mount Washington
LESNETT RD AT BANK ST FS,100.0,0.0,Unknown
GALLERIA STOREFRONT AT SOUTHEAST ENTRANCE,50.0,0.0,Unknown
MERRICK AVE AT HOBSON ST,100.0,0.0,Brookline
OXFORD DR AT HOME DEPOT,50.0,0.0,Unknown
OXFORD DR OPP GIANT EAGLE,50.0,0.0,Unknown
PIONEER AVE AT DUNSTER ST,330.0,0.0,Brookline
PIONEER AVE OPP BELLBROOK ST,50.0,0.0,Brookline
PIONEER AVE OPP DUNSTER ST,290.0,0.0,Brookline
PIONEER AVE OPP STETSON ST,50.0,0.0,Brookline
PIONEER AVE RAMP AT SOUTH BUSWAY,140.0,0.0,Brookline
RAILROAD ST AT STATION ST FS,100.0,0.0,Unknown
RAILROAD ST AT STATION ST,100.0,0.0,Unknown
RUTH ST OPP KATHLEEN ST,50.0,0.0,Mount Washington
SOUTHERN AVE AT #221,50.0,0.0,Mount Washington
SOUTHERN AVE OPP GRAY ST,50.0,0.0,Mount Washington
SOUTHERN AVE OPP SHILOH ST,50.0,0.0,Mount Washington
VIRGINIA AVE AT KEARSARGE ST,100.0,0.0,Mount Washington
VIRGINIA AVE AT MAPLE TERRACE,50.0,0.0,Mount Washington
VIRGINIA AVE AT SHOP-N-SAVE,100.0,0.0,Mount Washington
VIRGINIA AVE OPP SHOP-N-SAVE,50.0,0.0,Mount Washington
WASHINGTON RD AT ABBEYVILLE RD,240.0,0.0,Unknown
WASHINGTON RD AT FLORENCE PL,50.0,0.0,Unknown
WEST LIBERTY AVE AT BROOKLINE BLVD FS,240.0,0.0,Brookline
WEST LIBERTY AVE AT CAPITAL AVE,240.0,0.0,Brookline
WEST LIBERTY AVE AT CURRANHILL AVE,240.0,0.0,Beechview
WEST LIBERTY AVE AT KELTON AVE,100.0,0.0,Unknown
WEST LIBERTY AVE AT PARK BLVD,50.0,0.0,Unknown
WEST LIBERTY AVE OPP PIONEER AVE FS,140.0,0.0,Unknown
BOWER HILL RD AT LIBERTY ST,100.0,0.0,Unknown
BROOKLINE BLVD AT PIONEER AVE,100.0,0.0,Brookline
BOGGS AVE AT SOFFEL ST,100.0,0.0,Mount Washington
GRANDVIEW AVE OPP COHASSETT ST,50.0,0.0,Mount Washington
LABELLE ST AT PIERMONT ST,50.0,0.0,Mount Washington
WEST LIBERTY AVE AT DORMONT AVE,140.0,0.0,Unknown
SHIRE PL AT BREINING ST,190.0,0.0,Overbrook
NORTHERN PIKE AT MOSSIDE BLVD FS,50.0,0.0,Unknown
HAZELWOOD AVE AT OSPREY WAY,50.0,1.0174633780276765,Hazelwood
FRANKSTOWN RD AT #12245,50.0,0.0,Unknown
MARSHALL AVE AT SORREL ST,140.0,0.0,Marshall-Shadeland
HELEN ST AT AGNES ST,140.0,0.0,Unknown
CRAWFORD ST AT BEDFORD AVE,50.0,0.0,Crawford-Roberts
BLVD OF THE ALLIES AT BATES (NEARSIDE),100.0,9.332878922337018,South Oakland
BLVD OF THE ALLIES AT BATES (FARSIDE),100.0,12.947821455459241,Central Oakland
BROADWAY BLVD OPP PITCAIRN PARK BLDG,50.0,0.0,Unknown
VA CLINIC FRONT DOOR,100.0,0.0,Unknown
WALLACE AVE AT HAY ST NS,290.0,4.859994865787088,Unknown
BRADDOCK AVE AT HERITAGE HIGHLANDS,50.0,0.0,Unknown
PENN AVE OPP SHADY AVE,380.0,19.010506403539132,East Liberty
PENN AVE AT EUCLID AVE,1050.0,36.97822682377484,East Liberty
FORBES HOSPITAL,430.0,0.0,Unknown
MONROEVILLE BLVD AT OXFORD DR FS,50.0,0.0,Unknown
MONROEVILLE BLVD AT TARGET DR FS,100.0,0.0,Unknown
MONROEVILLE BLVD AT MUNICIPAL BLDG,50.0,0.0,Unknown
MONROEVILLE MALL PARK AND RIDE,100.0,0.0,Unknown
STANTON AVE AT NEGLEY AVE FS,190.0,0.0,Highland Park
PENN AVE AT S ST. CLAIR ST,240.0,5.010012839204329,East Liberty
MOSSIDE BLVD AT MACBETH DR,100.0,0.0,Unknown
EVERGREEN AVE OPP WEHPLE ST,50.0,0.0,Unknown
THE BLOCK AT NORTHWAY AT NORTHWAY APARTMENT,50.0,0.0,Unknown
THE BLOCK AT NORTHWAY OPP NORTHWAY APARTMENTS,100.0,0.0,Unknown
PENFORT ST AT #346,290.0,0.0,Northview Heights
RIDGE AVE AT W OHIO ST,140.0,3.1709105004903853,Allegheny Center
ROSS PARK MALL,810.0,0.0,Unknown
PERRY HWY AT TRION RD,50.0,0.0,Unknown
SMITHFIELD ST AT FIFTH AVE,2330.0,60.9257601528918,Central Business District
FT DUQUESNE BLVD AT 6TH ST,140.0,4.410674758984747,Central Business District
FREELAND ST AT MCCLEARY ST,140.0,0.0,Unknown
